date,state,cases
2020-04-21,AK,8
2020-04-21,AL,206
2020-04-21,AR,304
2020-04-21,AS,0
2020-04-21,AZ,187
2020-04-21,CA,2283
2020-04-21,CO,341
2020-04-21,CT,545
2020-04-21,DC,171
2020-04-21,DE,186
2020-04-21,FL,746
2020-04-21,GA,934
2020-04-21,GU,0
2020-04-21,HI,4
2020-04-21,IA,482
2020-04-21,ID,64
2020-04-21,IL,1551
2020-04-21,IN,411
2020-04-21,KS,39
2020-04-21,KY,90
2020-04-21,LA,331
2020-04-21,MA,1752
2020-04-21,MD,509
2020-04-21,ME,13
2020-04-21,MI,1095
2020-04-21,MN,262
2020-04-21,MO,134
2020-04-21,MP,0
2020-04-21,MS,204
2020-04-21,MT,4
2020-04-21,NC,187
2020-04-21,ND,18
2020-04-21,NE,174
2020-04-21,NH,99
2020-04-21,NJ,3581
2020-04-21,NM,101
2020-04-21,NV,107
2020-04-21,NY,4178
2020-04-21,OH,806
2020-04-21,OK,127
2020-04-21,OR,46
2020-04-21,PA,1296
2020-04-21,PR,46
2020-04-21,RI,387
2020-04-21,SC,62
2020-04-21,SD,70
2020-04-21,TN,156
2020-04-21,TX,738
2020-04-21,UT,83
2020-04-21,VA,640
2020-04-21,VI,1
2020-04-21,VT,3
2020-04-21,WA,96
2020-04-21,WI,156
2020-04-21,WV,12
2020-04-21,WY,13
2020-04-20,AK,2
2020-04-20,AL,188
2020-04-20,AR,142
2020-04-20,AS,0
2020-04-20,AZ,135
2020-04-20,CA,645
2020-04-20,CO,376
2020-04-20,CT,2265
2020-04-20,DC,134
2020-04-20,DE,207
2020-04-20,FL,713
2020-04-20,GA,646
2020-04-20,GU,0
2020-04-20,HI,6
2020-04-20,IA,257
2020-04-20,ID,4
2020-04-20,IL,1151
2020-04-20,IN,476
2020-04-20,KS,137
2020-04-20,KY,253
2020-04-20,LA,595
2020-04-20,MA,1596
2020-04-20,MD,854
2020-04-20,ME,8
2020-04-20,MI,937
2020-04-20,MN,276
2020-04-20,MO,140
2020-04-20,MP,0
2020-04-20,MS,238
2020-04-20,MT,0
2020-04-20,NC,271
2020-04-20,ND,42
2020-04-20,NE,187
2020-04-20,NH,50
2020-04-20,NJ,3505
2020-04-20,NM,126
2020-04-20,NV,102
2020-04-20,NY,4726
2020-04-20,OH,1317
2020-04-20,OK,81
2020-04-20,OR,46
2020-04-20,PA,948
2020-04-20,PR,39
2020-04-20,RI,378
2020-04-20,SC,0
2020-04-20,SD,50
2020-04-20,TN,168
2020-04-20,TX,535
2020-04-20,UT,144
2020-04-20,VA,453
2020-04-20,VI,0
2020-04-20,VT,4
2020-04-20,WA,176
2020-04-20,WI,177
2020-04-20,WV,39
2020-04-20,WY,2
2020-04-19,AK,5
2020-04-19,AL,182
2020-04-19,AR,42
2020-04-19,AS,0
2020-04-19,AZ,210
2020-04-19,CA,1370
2020-04-19,CO,297
2020-04-19,CT,741
2020-04-19,DC,127
2020-04-19,DE,215
2020-04-19,FL,741
2020-04-19,GA,632
2020-04-19,GU,0
2020-04-19,HI,21
2020-04-19,IA,389
2020-04-19,ID,13
2020-04-19,IL,1197
2020-04-19,IN,569
2020-04-19,KS,59
2020-04-19,KY,185
2020-04-19,LA,348
2020-04-19,MA,2293
2020-04-19,MD,522
2020-04-19,ME,20
2020-04-19,MI,528
2020-04-19,MN,126
2020-04-19,MO,150
2020-04-19,MP,0
2020-04-19,MS,300
2020-04-19,MT,7
2020-04-19,NC,353
2020-04-19,ND,56
2020-04-19,NE,149
2020-04-19,NH,55
2020-04-19,NJ,3881
2020-04-19,NM,47
2020-04-19,NV,102
2020-04-19,NY,6054
2020-04-19,OH,1380
2020-04-19,OK,29
2020-04-19,OR,66
2020-04-19,PA,1215
2020-04-19,PR,95
2020-04-19,RI,339
2020-04-19,SC,131
2020-04-19,SD,93
2020-04-19,TN,308
2020-04-19,TX,663
2020-04-19,UT,138
2020-04-19,VA,484
2020-04-19,VI,0
2020-04-19,VT,11
2020-04-19,WA,347
2020-04-19,WI,163
2020-04-19,WV,78
2020-04-19,WY,4
2020-04-18,AK,5
2020-04-18,AL,125
2020-04-18,AR,44
2020-04-18,AS,0
2020-04-18,AZ,212
2020-04-18,CA,1435
2020-04-18,CO,386
2020-04-18,CT,0
2020-04-18,DC,190
2020-04-18,DE,0
2020-04-18,FL,1083
2020-04-18,GA,475
2020-04-18,GU,0
2020-04-18,HI,12
2020-04-18,IA,181
2020-04-18,ID,46
2020-04-18,IL,1585
2020-04-18,IN,487
2020-04-18,KS,85
2020-04-18,KY,93
2020-04-18,LA,462
2020-04-18,MA,2402
2020-04-18,MD,736
2020-04-18,ME,20
2020-04-18,MI,709
2020-04-18,MN,120
2020-04-18,MO,234
2020-04-18,MP,1
2020-04-18,MS,181
2020-04-18,MT,4
2020-04-18,NC,281
2020-04-18,ND,90
2020-04-18,NE,72
2020-04-18,NH,0
2020-04-18,NJ,2953
2020-04-18,NM,87
2020-04-18,NV,102
2020-04-18,NY,7090
2020-04-18,OH,1115
2020-04-18,OK,105
2020-04-18,OR,59
2020-04-18,PA,1628
2020-04-18,PR,50
2020-04-18,RI,283
2020-04-18,SC,315
2020-04-18,SD,131
2020-04-18,TN,173
2020-04-18,TX,889
2020-04-18,UT,126
2020-04-18,VA,562
2020-04-18,VI,2
2020-04-18,VT,10
2020-04-18,WA,309
2020-04-18,WI,174
2020-04-18,WV,31
2020-04-18,WY,10
2020-04-17,AK,9
2020-04-17,AL,185
2020-04-17,AR,75
2020-04-17,AS,0
2020-04-17,AZ,273
2020-04-17,CA,1346
2020-04-17,CO,372
2020-04-17,CT,925
2020-04-17,DC,126
2020-04-17,DE,248
2020-04-17,FL,1199
2020-04-17,GA,1525
2020-04-17,GU,0
2020-04-17,HI,11
2020-04-17,IA,191
2020-04-17,ID,22
2020-04-17,IL,1842
2020-04-17,IN,612
2020-04-17,KS,117
2020-04-17,KY,138
2020-04-17,LA,586
2020-04-17,MA,2633
2020-04-17,MD,788
2020-04-17,ME,31
2020-04-17,MI,865
2020-04-17,MN,182
2020-04-17,MO,172
2020-04-17,MP,0
2020-04-17,MS,169
2020-04-17,MT,7
2020-04-17,NC,394
2020-04-17,ND,46
2020-04-17,NE,114
2020-04-17,NH,148
2020-04-17,NJ,3150
2020-04-17,NM,114
2020-04-17,NV,203
2020-04-17,NY,7358
2020-04-17,OH,693
2020-04-17,OK,108
2020-04-17,OR,49
2020-04-17,PA,1706
2020-04-17,PR,25
2020-04-17,RI,290
2020-04-17,SC,275
2020-04-17,SD,100
2020-04-17,TN,327
2020-04-17,TX,916
2020-04-17,UT,122
2020-04-17,VA,602
2020-04-17,VI,0
2020-04-17,VT,13
2020-04-17,WA,329
2020-04-17,WI,203
2020-04-17,WV,15
2020-04-17,WY,11
2020-04-16,AK,7
2020-04-16,AL,232
2020-04-16,AR,51
2020-04-16,AS,0
2020-04-16,AZ,272
2020-04-16,CA,1758
2020-04-16,CO,395
2020-04-16,CT,1129
2020-04-16,DC,153
2020-04-16,DE,61
2020-04-16,FL,897
2020-04-16,GA,682
2020-04-16,GU,0
2020-04-16,HI,13
2020-04-16,IA,146
2020-04-16,ID,123
2020-04-16,IL,1140
2020-04-16,IN,587
2020-04-16,KS,94
2020-04-16,KY,81
2020-04-16,LA,581
2020-04-16,MA,2522
2020-04-16,MD,752
2020-04-16,ME,26
2020-04-16,MI,922
2020-04-16,MN,165
2020-04-16,MO,216
2020-04-16,MP,0
2020-04-16,MS,264
2020-04-16,MT,11
2020-04-16,NC,342
2020-04-16,ND,28
2020-04-16,NE,51
2020-04-16,NH,0
2020-04-16,NJ,4287
2020-04-16,NM,113
2020-04-16,NV,110
2020-04-16,NY,8505
2020-04-16,OH,623
2020-04-16,OK,94
2020-04-16,OR,73
2020-04-16,PA,1245
2020-04-16,PR,69
2020-04-16,RI,392
2020-04-16,SC,0
2020-04-16,SD,143
2020-04-16,TN,183
2020-04-16,TX,963
2020-04-16,UT,141
2020-04-16,VA,389
2020-04-16,VI,0
2020-04-16,VT,9
2020-04-16,WA,302
2020-04-16,WI,183
2020-04-16,WV,37
2020-04-16,WY,8
2020-04-15,AK,8
2020-04-15,AL,237
2020-04-15,AR,89
2020-04-15,AS,0
2020-04-15,AZ,156
2020-04-15,CA,1086
2020-04-15,CO,339
2020-04-15,CT,766
2020-04-15,DC,139
2020-04-15,DE,253
2020-04-15,FL,592
2020-04-15,GA,764
2020-04-15,GU,0
2020-04-15,HI,13
2020-04-15,IA,96
2020-04-15,ID,11
2020-04-15,IL,1346
2020-04-15,IN,428
2020-04-15,KS,68
2020-04-15,KY,162
2020-04-15,LA,433
2020-04-15,MA,1861
2020-04-15,MD,560
2020-04-15,ME,36
2020-04-15,MI,920
2020-04-15,MN,156
2020-04-15,MO,209
2020-04-15,MP,0
2020-04-15,MS,273
2020-04-15,MT,5
2020-04-15,NC,99
2020-04-15,ND,23
2020-04-15,NE,30
2020-04-15,NH,119
2020-04-15,NJ,2206
2020-04-15,NM,77
2020-04-15,NV,123
2020-04-15,NY,11571
2020-04-15,OH,511
2020-04-15,OK,79
2020-04-15,OR,30
2020-04-15,PA,1145
2020-04-15,PR,51
2020-04-15,RI,307
2020-04-15,SC,103
2020-04-15,SD,180
2020-04-15,TN,256
2020-04-15,TX,868
2020-04-15,UT,130
2020-04-15,VA,329
2020-04-15,VI,0
2020-04-15,VT,9
2020-04-15,WA,371
2020-04-15,WI,207
2020-04-15,WV,62
2020-04-15,WY,10
2020-04-14,AK,8
2020-04-14,AL,142
2020-04-14,AR,70
2020-04-14,AS,0
2020-04-14,AZ,104
2020-04-14,CA,990
2020-04-14,CO,250
2020-04-14,CT,608
2020-04-14,DC,103
2020-04-14,DE,136
2020-04-14,FL,922
2020-04-14,GA,908
2020-04-14,GU,0
2020-04-14,HI,5
2020-04-14,IA,189
2020-04-14,ID,27
2020-04-14,IL,1222
2020-04-14,IN,291
2020-04-14,KS,50
2020-04-14,KY,85
2020-04-14,LA,502
2020-04-14,MA,1315
2020-04-14,MD,536
2020-04-14,ME,36
2020-04-14,MI,911
2020-04-14,MN,153
2020-04-14,MO,298
2020-04-14,MP,2
2020-04-14,MS,145
2020-04-14,MT,5
2020-04-14,NC,208
2020-04-14,ND,10
2020-04-14,NE,57
2020-04-14,NH,35
2020-04-14,NJ,4240
2020-04-14,NM,62
2020-04-14,NV,117
2020-04-14,NY,7177
2020-04-14,OH,305
2020-04-14,OK,115
2020-04-14,OR,49
2020-04-14,PA,1146
2020-04-14,PR,20
2020-04-14,RI,267
2020-04-14,SC,234
2020-04-14,SD,120
2020-04-14,TN,213
2020-04-14,TX,718
2020-04-14,UT,49
2020-04-14,VA,424
2020-04-14,VI,0
2020-04-14,VT,7
2020-04-14,WA,90
2020-04-14,WI,166
2020-04-14,WV,14
2020-04-14,WY,10
2020-04-13,AK,5
2020-04-13,AL,209
2020-04-13,AR,130
2020-04-13,AS,0
2020-04-13,AZ,163
2020-04-13,CA,554
2020-04-13,CO,388
2020-04-13,CT,1346
2020-04-13,DC,80
2020-04-13,DE,146
2020-04-13,FL,809
2020-04-13,GA,863
2020-04-13,GU,0
2020-04-13,HI,13
2020-04-13,IA,123
2020-04-13,ID,19
2020-04-13,IL,1173
2020-04-13,IN,308
2020-04-13,KS,39
2020-04-13,KY,123
2020-04-13,LA,421
2020-04-13,MA,1413
2020-04-13,MD,711
2020-04-13,ME,65
2020-04-13,MI,1036
2020-04-13,MN,148
2020-04-13,MO,228
2020-04-13,MP,0
2020-04-13,MS,161
2020-04-13,MT,7
2020-04-13,NC,296
2020-04-13,ND,23
2020-04-13,NE,23
2020-04-13,NH,56
2020-04-13,NJ,2734
2020-04-13,NM,100
2020-04-13,NV,135
2020-04-13,NY,6337
2020-04-13,OH,371
2020-04-13,OK,99
2020-04-13,OR,57
2020-04-13,PA,1366
2020-04-13,PR,6
2020-04-13,RI,187
2020-04-13,SC,0
2020-04-13,SD,138
2020-04-13,TN,302
2020-04-13,TX,422
2020-04-13,UT,60
2020-04-13,VA,473
2020-04-13,VI,0
2020-04-13,VT,21
2020-04-13,WA,155
2020-04-13,WI,116
2020-04-13,WV,15
2020-04-13,WY,9
2020-04-12,AK,15
2020-04-12,AL,334
2020-04-12,AR,54
2020-04-12,AS,0
2020-04-12,AZ,146
2020-04-12,CA,1179
2020-04-12,CO,410
2020-04-12,CT,525
2020-04-12,DC,97
2020-04-12,DE,0
2020-04-12,FL,1064
2020-04-12,GA,293
2020-04-12,GU,0
2020-04-12,HI,21
2020-04-12,IA,77
2020-04-12,ID,11
2020-04-12,IL,1672
2020-04-12,IN,493
2020-04-12,KS,69
2020-04-12,KY,147
2020-04-12,LA,581
2020-04-12,MA,2615
2020-04-12,MD,531
2020-04-12,ME,17
2020-04-12,MI,686
2020-04-12,MN,58
2020-04-12,MO,136
2020-04-12,MP,0
2020-04-12,MS,139
2020-04-12,MT,10
2020-04-12,NC,208
2020-04-12,ND,15
2020-04-12,NE,91
2020-04-12,NH,44
2020-04-12,NJ,3699
2020-04-12,NM,71
2020-04-12,NV,136
2020-04-12,NY,8236
2020-04-12,OH,354
2020-04-12,OK,102
2020-04-12,OR,156
2020-04-12,PA,1178
2020-04-12,PR,109
2020-04-12,RI,289
2020-04-12,SC,112
2020-04-12,SD,104
2020-04-12,TN,194
2020-04-12,TX,923
2020-04-12,UT,97
2020-04-12,VA,197
2020-04-12,VI,0
2020-04-12,VT,20
2020-04-12,WA,309
2020-04-12,WI,142
2020-04-12,WV,34
2020-04-12,WY,21
2020-04-11,AK,11
2020-04-11,AL,223
2020-04-11,AR,55
2020-04-11,AS,0
2020-04-11,AZ,281
2020-04-11,CA,1143
2020-04-11,CO,383
2020-04-11,CT,972
2020-04-11,DC,118
2020-04-11,DE,153
2020-04-11,FL,1088
2020-04-11,GA,676
2020-04-11,GU,3
2020-04-11,HI,23
2020-04-11,IA,122
2020-04-11,ID,43
2020-04-11,IL,1293
2020-04-11,IN,528
2020-04-11,KS,102
2020-04-11,KY,0
2020-04-11,LA,761
2020-04-11,MA,1888
2020-04-11,MD,726
2020-04-11,ME,30
2020-04-11,MI,808
2020-04-11,MN,74
2020-04-11,MO,225
2020-04-11,MP,0
2020-04-11,MS,173
2020-04-11,MT,12
2020-04-11,NC,404
2020-04-11,ND,15
2020-04-11,NE,65
2020-04-11,NH,66
2020-04-11,NJ,3563
2020-04-11,NM,83
2020-04-11,NV,116
2020-04-11,NY,9946
2020-04-11,OH,372
2020-04-11,OK,74
2020-04-11,OR,50
2020-04-11,PA,1676
2020-04-11,PR,63
2020-04-11,RI,280
2020-04-11,SC,142
2020-04-11,SD,90
2020-04-11,TN,252
2020-04-11,TX,890
2020-04-11,UT,104
2020-04-11,VA,568
2020-04-11,VI,1
2020-04-11,VT,33
2020-04-11,WA,363
2020-04-11,WI,157
2020-04-11,WV,23
2020-04-11,WY,3
2020-04-10,AK,11
2020-04-10,AL,199
2020-04-10,AR,52
2020-04-10,AS,0
2020-04-10,AZ,94
2020-04-10,CA,1163
2020-04-10,CO,308
2020-04-10,CT,754
2020-04-10,DC,137
2020-04-10,DE,119
2020-04-10,FL,1033
2020-04-10,GA,917
2020-04-10,GU,2
2020-04-10,HI,7
2020-04-10,IA,118
2020-04-10,ID,121
2020-04-10,IL,1465
2020-04-10,IN,556
2020-04-10,KS,60
2020-04-10,KY,347
2020-04-10,LA,970
2020-04-10,MA,2035
2020-04-10,MD,783
2020-04-10,ME,26
2020-04-10,MI,1076
2020-04-10,MN,95
2020-04-10,MO,260
2020-04-10,MP,0
2020-04-10,MS,209
2020-04-10,MT,11
2020-04-10,NC,257
2020-04-10,ND,9
2020-04-10,NE,68
2020-04-10,NH,31
2020-04-10,NJ,3561
2020-04-10,NM,0
2020-04-10,NV,128
2020-04-10,NY,10575
2020-04-10,OH,366
2020-04-10,OK,110
2020-04-10,OR,0
2020-04-10,PA,1751
2020-04-10,PR,42
2020-04-10,RI,404
2020-04-10,SC,273
2020-04-10,SD,89
2020-04-10,TN,228
2020-04-10,TX,1441
2020-04-10,UT,126
2020-04-10,VA,467
2020-04-10,VI,4
2020-04-10,VT,49
2020-04-10,WA,346
2020-04-10,WI,222
2020-04-10,WV,31
2020-04-10,WY,20
2020-04-09,AK,9
2020-04-09,AL,400
2020-04-09,AR,119
2020-04-09,AS,0
2020-04-09,AZ,292
2020-04-09,CA,1352
2020-04-09,CO,547
2020-04-09,CT,2003
2020-04-09,DC,83
2020-04-09,DE,279
2020-04-09,FL,1046
2020-04-09,GA,665
2020-04-09,GU,3
2020-04-09,HI,25
2020-04-09,IA,125
2020-04-09,ID,22
2020-04-09,IL,1344
2020-04-09,IN,408
2020-04-09,KS,60
2020-04-09,KY,197
2020-04-09,LA,1253
2020-04-09,MA,2151
2020-04-09,MD,656
2020-04-09,ME,23
2020-04-09,MI,1032
2020-04-09,MN,103
2020-04-09,MO,212
2020-04-09,MP,0
2020-04-09,MS,257
2020-04-09,MT,22
2020-04-09,NC,225
2020-04-09,ND,18
2020-04-09,NE,48
2020-04-09,NH,0
2020-04-09,NJ,3590
2020-04-09,NM,226
2020-04-09,NV,138
2020-04-09,NY,10621
2020-04-09,OH,364
2020-04-09,OK,160
2020-04-09,OR,82
2020-04-09,PA,1989
2020-04-09,PR,63
2020-04-09,RI,279
2020-04-09,SC,240
2020-04-09,SD,54
2020-04-09,TN,272
2020-04-09,TX,877
2020-04-09,UT,130
2020-04-09,VA,397
2020-04-09,VI,1
2020-04-09,VT,23
2020-04-09,WA,413
2020-04-09,WI,164
2020-04-09,WV,61
2020-04-09,WY,17
2020-04-08,AK,13
2020-04-08,AL,250
2020-04-08,AR,54
2020-04-08,AS,0
2020-04-08,AZ,151
2020-04-08,CA,1092
2020-04-08,CO,226
2020-04-08,CT,0
2020-04-08,DC,229
2020-04-08,DE,0
2020-04-08,FL,1006
2020-04-08,GA,1083
2020-04-08,GU,4
2020-04-08,HI,23
2020-04-08,IA,97
2020-04-08,ID,40
2020-04-08,IL,1529
2020-04-08,IN,436
2020-04-08,KS,146
2020-04-08,KY,141
2020-04-08,LA,746
2020-04-08,MA,1588
2020-04-08,MD,1158
2020-04-08,ME,18
2020-04-08,MI,1100
2020-04-08,MN,102
2020-04-08,MO,290
2020-04-08,MP,3
2020-04-08,MS,88
2020-04-08,MT,13
2020-04-08,NC,205
2020-04-08,ND,14
2020-04-08,NE,72
2020-04-08,NH,73
2020-04-08,NJ,3021
2020-04-08,NM,71
2020-04-08,NV,231
2020-04-08,NY,10453
2020-04-08,OH,366
2020-04-08,OK,52
2020-04-08,OR,58
2020-04-08,PA,1680
2020-04-08,PR,47
2020-04-08,RI,273
2020-04-08,SC,135
2020-04-08,SD,73
2020-04-08,TN,224
2020-04-08,TX,1092
2020-04-08,UT,108
2020-04-08,VA,312
2020-04-08,VI,2
2020-04-08,VT,33
2020-04-08,WA,395
2020-04-08,WI,215
2020-04-08,WV,50
2020-04-08,WY,87
2020-04-07,AK,22
2020-04-07,AL,151
2020-04-07,AR,71
2020-04-07,AS,0
2020-04-07,AZ,119
2020-04-07,CA,1529
2020-04-07,CO,257
2020-04-07,CT,875
2020-04-07,DC,114
2020-04-07,DE,255
2020-04-07,FL,1159
2020-04-07,GA,1504
2020-04-07,GU,8
2020-04-07,HI,16
2020-04-07,IA,102
2020-04-07,ID,69
2020-04-07,IL,1287
2020-04-07,IN,563
2020-04-07,KS,55
2020-04-07,KY,53
2020-04-07,LA,1417
2020-04-07,MA,1365
2020-04-07,MD,326
2020-04-07,ME,20
2020-04-07,MI,1179
2020-04-07,MN,102
2020-04-07,MO,315
2020-04-07,MP,0
2020-04-07,MS,177
2020-04-07,MT,20
2020-04-07,NC,351
2020-04-07,ND,12
2020-04-07,NE,38
2020-04-07,NH,46
2020-04-07,NJ,3326
2020-04-07,NM,108
2020-04-07,NV,134
2020-04-07,NY,8174
2020-04-07,OH,332
2020-04-07,OK,145
2020-04-07,OR,49
2020-04-07,PA,1579
2020-04-07,PR,60
2020-04-07,RI,261
2020-04-07,SC,368
2020-04-07,SD,32
2020-04-07,TN,336
2020-04-07,TX,988
2020-04-07,UT,63
2020-04-07,VA,455
2020-04-07,VI,0
2020-04-07,VT,32
2020-04-07,WA,171
2020-04-07,WI,198
2020-04-07,WV,67
2020-04-07,WY,6
2020-04-06,AK,6
2020-04-06,AL,172
2020-04-06,AR,45
2020-04-06,AS,0
2020-04-06,AZ,187
2020-04-06,CA,898
2020-04-06,CO,222
2020-04-06,CT,1231
2020-04-06,DC,99
2020-04-06,DE,0
2020-04-06,FL,763
2020-04-06,GA,667
2020-04-06,GU,1
2020-04-06,HI,20
2020-04-06,IA,78
2020-04-06,ID,24
2020-04-06,IL,1006
2020-04-06,IN,533
2020-04-06,KS,98
2020-04-06,KY,38
2020-04-06,LA,1857
2020-04-06,MA,1337
2020-04-06,MD,436
2020-04-06,ME,29
2020-04-06,MI,1327
2020-04-06,MN,113
2020-04-06,MO,355
2020-04-06,MP,0
2020-04-06,MS,100
2020-04-06,MT,13
2020-04-06,NC,285
2020-04-06,ND,18
2020-04-06,NE,46
2020-04-06,NH,48
2020-04-06,NJ,3585
2020-04-06,NM,62
2020-04-06,NV,117
2020-04-06,NY,8658
2020-04-06,OH,407
2020-04-06,OK,75
2020-04-06,OR,64
2020-04-06,PA,1470
2020-04-06,PR,38
2020-04-06,RI,206
2020-04-06,SC,0
2020-04-06,SD,48
2020-04-06,TN,169
2020-04-06,TX,480
2020-04-06,UT,70
2020-04-06,VA,241
2020-04-06,VI,1
2020-04-06,VT,31
2020-04-06,WA,207
2020-04-06,WI,223
2020-04-06,WV,21
2020-04-06,WY,13
2020-04-05,AK,14
2020-04-05,AL,216
2020-04-05,AR,87
2020-04-05,AS,0
2020-04-05,AZ,250
2020-04-05,CA,1412
2020-04-05,CO,385
2020-04-05,CT,399
2020-04-05,DC,96
2020-04-05,DE,80
2020-04-05,FL,1148
2020-04-05,GA,487
2020-04-05,GU,19
2020-04-05,HI,32
2020-04-05,IA,82
2020-04-05,ID,64
2020-04-05,IL,899
2020-04-05,IN,458
2020-04-05,KS,49
2020-04-05,KY,86
2020-04-05,LA,514
2020-04-05,MA,765
2020-04-05,MD,484
2020-04-05,ME,14
2020-04-05,MI,877
2020-04-05,MN,59
2020-04-05,MO,76
2020-04-05,MP,0
2020-04-05,MS,183
2020-04-05,MT,21
2020-04-05,NC,183
2020-04-05,ND,21
2020-04-05,NE,42
2020-04-05,NH,81
2020-04-05,NJ,3381
2020-04-05,NM,81
2020-04-05,NV,94
2020-04-05,NY,8327
2020-04-05,OH,304
2020-04-05,OK,93
2020-04-05,OR,69
2020-04-05,PA,1493
2020-04-05,PR,23
2020-04-05,RI,182
2020-04-05,SC,132
2020-04-05,SD,28
2020-04-05,TN,312
2020-04-05,TX,681
2020-04-05,UT,177
2020-04-05,VA,230
2020-04-05,VI,2
2020-04-05,VT,52
2020-04-05,WA,416
2020-04-05,WI,167
2020-04-05,WV,42
2020-04-05,WY,10
2020-04-04,AK,11
2020-04-04,AL,148
2020-04-04,AR,39
2020-04-04,AS,0
2020-04-04,AZ,250
2020-04-04,CA,1325
2020-04-04,CO,392
2020-04-04,CT,362
2020-04-04,DC,145
2020-04-04,DE,143
2020-04-04,FL,1281
2020-04-04,GA,329
2020-04-04,GU,9
2020-04-04,HI,34
2020-04-04,IA,87
2020-04-04,ID,122
2020-04-04,IL,1453
2020-04-04,IN,516
2020-04-04,KS,78
2020-04-04,KY,61
2020-04-04,LA,2199
2020-04-04,MA,1334
2020-04-04,MD,367
2020-04-04,ME,24
2020-04-04,MI,1002
2020-04-04,MN,39
2020-04-04,MO,178
2020-04-04,MP,0
2020-04-04,MS,97
2020-04-04,MT,22
2020-04-04,NC,309
2020-04-04,ND,13
2020-04-04,NE,42
2020-04-04,NH,61
2020-04-04,NJ,4229
2020-04-04,NM,48
2020-04-04,NV,228
2020-04-04,NY,10841
2020-04-04,OH,427
2020-04-04,OK,171
2020-04-04,OR,100
2020-04-04,PA,1597
2020-04-04,PR,74
2020-04-04,RI,137
2020-04-04,SC,363
2020-04-04,SD,25
2020-04-04,TN,254
2020-04-04,TX,788
2020-04-04,UT,182
2020-04-04,VA,395
2020-04-04,VI,2
2020-04-04,VT,70
2020-04-04,WA,399
2020-04-04,WI,213
2020-04-04,WV,45
2020-04-04,WY,25
2020-04-03,AK,11
2020-04-03,AL,199
2020-04-03,AR,61
2020-04-03,AS,0
2020-04-03,AZ,171
2020-04-03,CA,1510
2020-04-03,CO,445
2020-04-03,CT,1090
2020-04-03,DC,104
2020-04-03,DE,57
2020-04-03,FL,1268
2020-04-03,GA,483
2020-04-03,GU,2
2020-04-03,HI,27
2020-04-03,IA,85
2020-04-03,ID,222
2020-04-03,IL,1209
2020-04-03,IN,398
2020-04-03,KS,68
2020-04-03,KY,90
2020-04-03,LA,1147
2020-04-03,MA,1436
2020-04-03,MD,427
2020-04-03,ME,56
2020-04-03,MI,1203
2020-04-03,MN,63
2020-04-03,MO,279
2020-04-03,MP,0
2020-04-03,MS,181
2020-04-03,MT,16
2020-04-03,NC,236
2020-04-03,ND,14
2020-04-03,NE,33
2020-04-03,NH,64
2020-04-03,NJ,4305
2020-04-03,NM,92
2020-04-03,NV,56
2020-04-03,NY,10482
2020-04-03,OH,410
2020-04-03,OK,109
2020-04-03,OR,73
2020-04-03,PA,1404
2020-04-03,PR,62
2020-04-03,RI,101
2020-04-03,SC,0
2020-04-03,SD,22
2020-04-03,TN,222
2020-04-03,TX,659
2020-04-03,UT,172
2020-04-03,VA,306
2020-04-03,VI,5
2020-04-03,VT,31
2020-04-03,WA,452
2020-04-03,WI,223
2020-04-03,WV,20
2020-04-03,WY,12
2020-04-02,AK,8
2020-04-02,AL,156
2020-04-02,AR,59
2020-04-02,AS,0
2020-04-02,AZ,185
2020-04-02,CA,1036
2020-04-02,CO,386
2020-04-02,CT,267
2020-04-02,DC,67
2020-04-02,DE,25
2020-04-02,FL,1032
2020-04-02,GA,710
2020-04-02,GU,5
2020-04-02,HI,50
2020-04-02,IA,65
2020-04-02,ID,144
2020-04-02,IL,715
2020-04-02,IN,474
2020-04-02,KS,70
2020-04-02,KY,89
2020-04-02,LA,2726
2020-04-02,MA,1228
2020-04-02,MD,346
2020-04-02,ME,32
2020-04-02,MI,1130
2020-04-02,MN,83
2020-04-02,MO,253
2020-04-02,MP,2
2020-04-02,MS,104
2020-04-02,MT,19
2020-04-02,NC,273
2020-04-02,ND,20
2020-04-02,NE,36
2020-04-02,NH,0
2020-04-02,NJ,3335
2020-04-02,NM,40
2020-04-02,NV,179
2020-04-02,NY,8669
2020-04-02,OH,355
2020-04-02,OK,160
2020-04-02,OR,90
2020-04-02,PA,1211
2020-04-02,PR,30
2020-04-02,RI,62
2020-04-02,SC,261
2020-04-02,SD,36
2020-04-02,TN,162
2020-04-02,TX,669
2020-04-02,UT,62
2020-04-02,VA,222
2020-04-02,VI,3
2020-04-02,VT,39
2020-04-02,WA,462
2020-04-02,WI,219
2020-04-02,WV,26
2020-04-02,WY,20
2020-04-01,AK,13
2020-04-01,AL,96
2020-04-01,AR,61
2020-04-01,AS,0
2020-04-01,AZ,124
2020-04-01,CA,673
2020-04-01,CO,376
2020-04-01,CT,429
2020-04-01,DC,91
2020-04-01,DE,49
2020-04-01,FL,904
2020-04-01,GA,709
2020-04-01,GU,8
2020-04-01,HI,4
2020-04-01,IA,52
2020-04-01,ID,110
2020-04-01,IL,986
2020-04-01,IN,406
2020-04-01,KS,54
2020-04-01,KY,111
2020-04-01,LA,1187
2020-04-01,MA,1118
2020-04-01,MD,325
2020-04-01,ME,41
2020-04-01,MI,1592
2020-04-01,MN,57
2020-04-01,MO,254
2020-04-01,MP,4
2020-04-01,MS,136
